date,day_of_week,location,giai_tam,giai_bay,giai_sau_1,giai_sau_2,giai_sau_3,giai_nam,giai_tu_1,giai_tu_2,giai_tu_3,giai_tu_4,giai_tu_5,giai_tu_6,giai_tu_7,giai_ba_1,giai_ba_2,giai_nhi,giai_nhat,giai_dac_biet
2012-05-23,Thu tu,Đà Nẵng,83,805,8438,8606,3907,0312,88166,60093,86741,89467,07440,56827,65587,99080,10623,17617,34036,68980
2012-05-23,Thu tu,Khánh Hòa,86,652,4919,2262,8375,9326,83090,47533,33834,11308,33190,58826,99839,71387,06958,29622,43936,48734
2012-05-24,Thu nam,Bình Định,03,285,2365,6666,5182,5297,06640,18545,17780,36376,35939,72473,25601,78579,03895,29755,99634,67805
2012-05-24,Thu nam,Quảng Trị,24,823,9377,4433,1308,5678,64455,21399,68264,44883,55957,03177,36309,05419,21628,00743,34771,43193
2012-05-24,Thu nam,Quảng Bình,33,531,5842,8482,3904,1484,61530,57211,79277,90801,46163,97608,67553,20486,68220,06171,77047,67543
2012-05-25,Thu sau,Gia Lai,23,853,5867,8642,2715,7994,38750,55892,07028,01640,62174,82030,81748,97087,64940,37630,39070,17071
2012-05-25,Thu sau,Ninh Thuận,60,704,4320,5867,5662,7634,69855,90898,36033,50549,41393,98525,98747,63314,88566,35272,62647,72707
2012-05-26,Thu bay,Đà Nẵng,15,487,8458,6329,7271,9854,86438,10400,52551,25204,06282,90749,29942,95887,89812,43162,52152,60977
2012-05-26,Thu bay,Quảng Ngãi,60,382,9330,5059,8497,8390,15452,71762,83923,01069,44986,79694,22389,70433,73580,81674,86558,35234
2012-05-26,Thu bay,Đắk Nông,25,896,4870,5176,9581,5272,71317,66369,75168,53345,52637,63092,33178,32628,49571,08443,33143,63104
2012-05-27,Chu nhat,Kon Tum,82,434,0780,1361,4568,7521,57458,61186,27019,38438,39989,34318,92175,94289,15661,48550,83282,97236
2012-05-27,Chu nhat,Khánh Hòa,56,404,9883,8909,4324,1632,35945,10361,03743,38320,32777,04425,32715,40627,07552,25552,35635,53614
2012-05-28,Thu hai,Thừa T. Huế,74,273,7481,2843,3982,6547,74306,24896,12376,09024,26937,84922,30854,14938,40190,52112,01177,56722
2012-05-28,Thu hai,Phú Yên,15,896,7948,0938,0614,6177,92599,59217,80751,85508,10193,73002,64742,46463,38991,24910,46611,11511
2012-05-29,Thu ba,Quảng Nam,42,528,4307,4890,3626,9289,32542,14707,21499,02923,15533,42003,38539,71529,05003,85678,54560,73002
2012-05-29,Thu ba,Đắk Lắk,76,288,3619,6576,2604,1635,37203,38366,39666,84015,00822,55904,06414,27182,23034,60167,20827,13444
2012-05-30,Thu tu,Đà Nẵng,64,831,0371,1379,3230,3853,92464,35345,04561,83184,09135,63185,91325,27373,44932,26138,14492,31730
2012-05-30,Thu tu,Khánh Hòa,38,058,2401,9509,5883,6020,35838,70607,78029,44261,81462,63905,96613,14593,25452,98026,97191,14010
2012-05-31,Thu nam,Bình Định,76,684,5917,0483,3604,3899,34539,66471,24681,95811,34804,42870,98427,66557,26928,73465,70667,09238
2012-05-31,Thu nam,Quảng Trị,08,571,6957,3184,9760,7214,74435,84072,39679,16562,92444,31672,29314,10415,94224,85433,12688,42901
2012-05-31,Thu nam,Quảng Bình,07,380,0207,0316,3097,5647,64917,43195,35480,99436,50020,20451,52614,24027,65853,82493,71748,35258
2012-06-02,Thu bay,Quảng Ngãi,34,118,4944,3604,2659,8258,93930,31648,84467,83763,44188,15175,29461,70142,93694,79262,05118,27384
2012-06-02,Thu bay,Đà Nẵng,16,947,6347,5516,1164,9955,95693,98746,11255,90773,66262,26391,96864,50029,74703,99386,82625,53594
2012-06-02,Thu bay,Đắk Nông,06,138,5617,5387,2469,7885,11564,89644,75043,59844,91559,11525,77209,62709,77807,81513,02442,94475
2012-06-03,Chu nhat,Kon Tum,81,357,6259,8582,8395,5459,32049,88089,52221,01806,41657,97987,66099,67035,28681,63894,34627,02949
2012-06-03,Chu nhat,Khánh Hòa,32,162,9160,9398,8522,1023,56546,03345,16482,80374,57810,33626,87471,99689,20398,53700,67576,97932
2012-06-04,Thu hai,Phú Yên,46,418,5310,3822,8748,7947,77173,16298,34470,97393,16693,32033,96805,02219,35823,09920,38580,30659
2012-06-04,Thu hai,Thừa T. Huế,07,527,8420,3808,0643,4914,97519,32778,01908,98424,74823,28969,24931,10118,37211,45103,78640,28385
2012-06-05,Thu ba,Đắk Lắk,11,002,1980,6883,6140,0484,47646,88373,55927,07223,26879,60261,30624,02861,52441,23703,72335,09481
2012-06-05,Thu ba,Quảng Nam,68,377,8820,2547,0560,5574,26228,44447,12504,78892,36114,78650,72378,35139,65717,24730,88365,83929
2012-06-06,Thu tu,Khánh Hòa,19,998,6736,7309,4667,3899,22454,70042,01964,81017,91696,53079,35671,00502,13764,91273,55466,31906
2012-06-06,Thu tu,Đà Nẵng,13,753,8481,9072,2262,9146,08996,96442,38632,72603,48124,85333,48001,53263,17799,93196,02103,44087
2012-06-07,Thu nam,Quảng Bình,02,991,5958,9166,2111,7290,92432,24278,33758,72469,47148,82964,21579,08019,59063,20530,39182,17903
2012-06-07,Thu nam,Quảng Trị,29,325,7750,1423,3017,7869,94403,40521,53907,17940,25126,32100,69964,50176,88677,22208,65935,07917
2012-06-07,Thu nam,Bình Định,22,432,5334,4459,4323,4870,99569,37451,31778,41237,01745,78203,26624,13796,24077,64494,87635,93986
2012-06-08,Thu sau,Ninh Thuận,49,589,2746,8578,1668,2119,66285,68838,46624,34837,33911,46586,14144,01574,89534,19837,17120,89191
2012-06-08,Thu sau,Gia Lai,31,968,4690,4957,8361,8259,26497,10105,76886,54694,37516,20951,28243,93938,81678,96202,63252,59204
2012-06-09,Thu bay,Đắk Nông,17,893,4854,4024,1237,6644,46687,46141,62167,35729,14630,42478,04529,36599,76497,08176,95363,47358
2012-06-09,Thu bay,Đà Nẵng,27,322,1465,5092,7562,3127,11837,47206,27031,90534,69797,82171,12617,96025,90004,14664,44819,53008
2012-06-09,Thu bay,Quảng Ngãi,64,934,0229,3675,0302,6548,11072,34046,07086,03634,07898,81146,88264,97405,37713,23453,39582,59499
2012-06-10,Chu nhat,Kon Tum,93,377,2236,0321,0639,5102,52950,74451,34709,74303,72309,29897,24087,63507,15705,73083,84980,23083
2012-06-10,Chu nhat,Khánh Hòa,31,094,1922,8602,0572,2048,06705,48752,32534,64010,59732,52716,35418,19608,27351,59946,30082,29446
2012-06-11,Thu hai,Thừa T. Huế,94,057,8954,6501,2728,8735,51246,23161,99688,84614,88103,41134,07276,32713,54116,19591,89536,90335
2012-06-11,Thu hai,Phú Yên,62,684,1352,5554,6049,8007,40887,89775,26262,99122,10316,12565,42388,64676,86804,78397,24077,70398
2012-06-12,Thu ba,Quảng Nam,50,530,5123,8367,5035,5987,22969,18113,80928,55159,47787,64401,57164,69270,38257,37403,03824,56280
2012-06-12,Thu ba,Đắk Lắk,07,687,6253,8455,6098,9573,14032,39079,10081,18700,92033,76052,72025,83573,45451,33989,31744,57759
2012-06-13,Thu tu,Khánh Hòa,93,977,1852,4465,8666,1280,11753,65898,16020,21753,76579,78390,58741,63617,10808,03079,92458,32022
2012-06-13,Thu tu,Đà Nẵng,55,104,2760,1372,7507,1830,38054,34125,24330,06594,07751,62949,64604,12896,01736,23459,31043,24796
2012-06-14,Thu nam,Bình Định,71,745,7254,9692,3123,9474,75220,55330,00513,49396,82819,50132,96762,08135,45571,10023,74620,49814
2012-06-14,Thu nam,Quảng Trị,93,462,6968,7146,8981,0860,06430,98889,38788,05158,79512,47815,80991,73314,01038,26015,02277,97345
2012-06-14,Thu nam,Quảng Bình,59,247,1991,6257,2134,3974,29850,17232,49986,12866,38830,54817,73972,53558,50360,83481,68835,79832
2012-06-15,Thu sau,Gia Lai,26,454,8542,8546,3633,6661,99938,99975,59526,59825,33347,65371,02817,81755,90383,08574,56232,78410
2012-06-15,Thu sau,Ninh Thuận,10,379,2968,9793,2174,9858,03053,23060,70545,13491,04075,91634,68911,21798,05589,39154,32400,91026
2012-06-16,Thu bay,Đà Nẵng,01,216,0974,0347,9594,4720,19849,46364,10064,72166,74088,00888,92826,65238,46052,86362,50828,34553
2012-06-16,Thu bay,Quảng Ngãi,37,655,1375,7099,4503,7402,45050,33338,03180,96536,70965,18104,00062,60742,50434,13616,86944,43375
2012-06-16,Thu bay,Đắk Nông,27,312,4877,4578,3716,5097,38501,84003,45045,64750,43464,57149,69861,46073,05109,53057,86172,58909
2012-06-17,Chu nhat,Kon Tum,10,456,7172,0817,0614,8340,56819,59412,61352,26798,47440,92465,41611,94001,68168,45320,61912,37622
2012-06-17,Chu nhat,Khánh Hòa,54,706,1942,2919,9433,7432,25474,28761,15099,39231,20228,95856,25402,07167,23779,60751,61635,22649
2012-06-18,Thu hai,Thừa T. Huế,26,754,1063,4931,2557,5310,77014,51179,84898,87913,31885,69078,17617,54742,47428,80396,32141,11246
2012-06-18,Thu hai,Phú Yên,53,566,7454,1518,5154,4442,61788,25644,49007,64307,52257,07047,15986,94663,26776,94927,98725,94505
2012-06-19,Thu ba,Đắk Lắk,79,314,1640,4608,3573,3721,33061,37543,86135,05243,74176,92391,31054,40305,90996,04881,44607,64191
2012-06-19,Thu ba,Quảng Nam,14,023,7191,3803,1146,0943,99177,05387,15572,83048,86378,63397,95163,86790,47074,00801,01007,67781
2012-06-20,Thu tu,Khánh Hòa,96,006,3084,4759,0906,5065,88470,96884,60579,33374,91641,31421,48786,47835,52353,32193,49603,40573
2012-06-20,Thu tu,Đà Nẵng,30,059,4509,3395,9622,8482,08812,71495,12569,19253,75616,21291,32016,03337,87023,87509,81177,64567
2012-06-21,Thu nam,Bình Định,36,107,7654,6946,5425,4483,59278,43232,84990,75726,08444,79492,46030,39314,54566,97365,91850,65607
2012-06-21,Thu nam,Quảng Trị,85,609,5454,4760,7421,1007,98058,22199,79987,65052,09292,37336,77994,79088,65277,24219,30100,43422
2012-06-21,Thu nam,Quảng Bình,89,866,0322,2113,6953,4098,24139,24942,24815,35160,56232,66628,36393,75403,91510,71717,60355,93780
2012-06-22,Thu sau,Gia Lai,66,737,3802,5408,5450,4523,53134,66474,86869,69474,56382,47733,54401,45782,85795,72872,63740,75497
2012-06-22,Thu sau,Ninh Thuận,40,759,6702,6939,6524,3902,79847,28438,32714,98470,30937,77658,28511,65605,30800,08377,71691,51133
2012-06-23,Thu bay,Quảng Ngãi,02,956,4573,2658,6868,0297,51685,22250,51124,20842,86559,11901,33981,61886,15505,15669,01362,80906
2012-06-23,Thu bay,Đà Nẵng,22,005,5044,4972,9247,3749,05338,69341,05004,64801,25359,65429,79346,00163,27067,32350,60828,29398
2012-06-23,Thu bay,Đắk Nông,90,273,2853,1047,3087,6561,59065,40419,08150,79604,25158,31473,37598,18545,41629,94149,48103,70801
2012-06-24,Chu nhat,Khánh Hòa,30,498,5944,7026,2685,9817,51938,89385,46645,64150,21434,75591,46482,64726,94782,36031,48638,44542
2012-06-24,Chu nhat,Kon Tum,17,732,2266,3482,9324,2226,48066,06297,66800,70747,02634,61723,01634,15983,48307,41526,51654,10589
2012-06-25,Thu hai,Thừa T. Huế,03,637,8477,3669,1374,3541,30428,59051,62371,10298,72815,50313,12692,49930,55985,56915,41229,97357
2012-06-25,Thu hai,Phú Yên,75,739,4067,5537,1459,1980,72840,92101,10673,04201,45754,95126,16392,23586,85130,66185,74452,12094
2012-06-26,Thu ba,Đắk Lắk,13,418,1014,9320,2880,6463,87944,66701,99012,62622,33335,56858,97336,90701,60221,07285,19522,03281
2012-06-26,Thu ba,Quảng Nam,62,018,7300,3873,0505,0646,75433,23569,92836,09193,52850,29647,18302,78237,49442,11272,30104,65652
2012-06-27,Thu tu,Đà Nẵng,63,501,0698,2055,6771,2177,61484,92513,22989,54366,34990,60760,21109,54069,31488,55338,99718,01831
2012-06-27,Thu tu,Khánh Hòa,55,798,1413,2339,6211,4366,59785,92013,31840,91222,83239,19972,10130,78057,09462,30940,39122,05868
2012-06-28,Thu nam,Bình Định,31,785,7739,8457,9596,5014,42554,32553,58323,58934,77577,93912,39808,20333,06208,93394,41921,99890
2012-06-28,Thu nam,Quảng Trị,76,822,4472,9322,8556,1884,32166,92429,98298,61223,63187,38180,64820,59352,28976,80153,73693,09407
2012-06-28,Thu nam,Quảng Bình,55,477,0641,6871,2030,7728,11034,86401,66249,44032,33145,99236,12411,75375,20260,57748,55109,16465
2012-06-29,Thu sau,Gia Lai,68,190,8526,5267,8789,0120,09094,68777,46230,46604,84679,18153,85356,79688,05881,16909,45498,25838
2012-06-29,Thu sau,Ninh Thuận,07,541,3481,8609,8109,6147,81896,51729,17021,21123,02299,32937,58386,24872,59333,00640,65916,70076
2012-06-30,Thu bay,Đắk Nông,44,386,6409,5939,8140,5779,11470,84826,84069,74960,41594,00699,90468,78388,45711,85120,03844,26849
2012-06-30,Thu bay,Đà Nẵng,08,735,3799,4992,8453,3631,23992,85368,99428,98596,14585,58938,88868,67846,82995,93848,32372,19090
2012-06-30,Thu bay,Quảng Ngãi,70,153,3859,8090,3954,3095,85973,81765,38847,28297,68995,00711,50872,30247,49996,38339,62431,02197
2012-07-01,Chu nhat,Kon Tum,50,268,0572,6770,4759,3039,56118,45766,40923,37870,52953,10604,62307,48087,03036,75438,62624,20367
2012-07-01,Chu nhat,Khánh Hòa,84,652,4286,7005,5588,2861,98321,53884,04312,05765,98073,88053,86203,32603,90720,16434,53236,57576
2012-07-02,Thu hai,Thừa T. Huế,49,914,4491,4536,7371,6114,50046,33225,19406,94128,77661,73093,28582,96627,34106,09556,25966,23590
2012-07-02,Thu hai,Phú Yên,03,328,1369,9939,0596,5446,76151,30309,57779,19999,77107,72815,00382,84467,44457,77926,75443,22553
2012-07-03,Thu ba,Đắk Lắk,32,930,8919,1381,8445,5570,98675,70511,14983,27203,55150,53124,24525,36275,74639,85515,41645,05420
2012-07-03,Thu ba,Quảng Nam,54,049,2511,4682,9986,7325,86782,51781,21090,02479,20814,99022,28240,03771,71974,09806,84034,14192
2012-07-04,Thu tu,Đà Nẵng,88,656,2199,3497,6983,2636,61539,32606,70860,63196,04149,34541,36534,31455,92320,90551,54140,335336
2012-07-04,Thu tu,Khánh Hòa,64,934,9649,2351,4689,8812,02747,28270,92995,23144,55587,17202,81505,99148,30045,84918,39911,305955
2012-07-05,Thu nam,Quảng Trị,37,667,2450,6561,6584,0946,78700,77242,12532,76931,49000,48466,40629,41523,41616,86223,59850,708560
2012-07-05,Thu nam,Bình Định,94,360,5351,6556,9458,0917,19842,09501,83089,44767,86628,79704,97262,21104,42691,60403,59983,50154
2012-07-05,Thu nam,Quảng Bình,33,187,4539,8438,9413,4167,18723,21755,49375,23935,20537,58642,97287,61052,67570,68938,49520,72981
2012-07-06,Thu sau,Gia Lai,95,228,1174,4936,4764,2370,34105,35609,23864,45671,76903,43958,04723,33678,28103,03834,56561,24149
2012-07-06,Thu sau,Ninh Thuận,58,873,3039,4232,1920,1902,33733,37188,13015,14920,92009,04256,72224,01054,57056,82449,62467,72104
2012-07-07,Thu bay,Đắk Nông,64,725,5960,4615,7966,7937,75016,23670,07976,27810,25919,81619,11428,08051,80038,45185,88309,03397
2012-07-07,Thu bay,Quảng Ngãi,03,232,8402,1152,3104,7835,13195,86269,62809,09783,41182,89224,15723,51402,87431,38581,41219,82606
2012-07-07,Thu bay,Đà Nẵng,02,788,2044,6180,8274,5938,72061,93267,18137,70318,20939,66249,49883,24161,58940,07383,54999,44912
2012-07-08,Chu nhat,Kon Tum,54,009,0018,6903,6528,0682,60443,01908,91042,36701,81975,71412,89366,02984,22871,90089,73078,29518
2012-07-08,Chu nhat,Khánh Hòa,45,739,4803,5772,7780,6854,36194,04576,33937,31641,74625,45441,38555,32450,09316,62789,76072,39235
2012-07-09,Thu hai,Phú Yên,62,808,3233,5065,4243,1600,20680,71534,29164,63100,54472,95968,76020,31371,31572,94104,34630,43023
2012-07-09,Thu hai,Thừa T. Huế,37,335,3828,4830,2102,8436,85068,07804,23824,14797,55276,57881,64268,11670,92310,37897,94636,47613
2012-07-10,Thu ba,Quảng Nam,34,660,5454,4378,4632,8503,89944,20698,40864,41647,33598,29907,15005,27924,26600,70690,39370,12896
2012-07-10,Thu ba,Đắk Lắk,61,359,2174,9200,8258,7407,58244,90428,30272,73931,11771,92865,28134,34307,70390,99068,82602,82824
2012-07-11,Thu tu,Đà Nẵng,60,775,6478,7315,9667,7181,59749,89554,59736,28070,48296,85405,01161,36600,24186,64626,96095,768725
2012-07-11,Thu tu,Khánh Hòa,33,795,3431,7995,1197,2142,53158,81052,49049,61325,56725,83634,33044,19325,75275,53558,98320,008552
2012-07-12,Thu nam,Bình Định,93,735,1446,4578,5670,3744,96499,68528,27075,79210,13373,41433,62959,02295,87565,09889,19529,82803
2012-07-12,Thu nam,Quảng Trị,58,350,8627,5891,6475,0803,56237,98191,75927,84764,65065,91039,67218,26662,25901,95777,71518,043053
2012-07-12,Thu nam,Quảng Bình,41,735,3103,5667,6645,2585,67989,89954,27211,16288,62792,94630,82221,92799,94503,67731,12617,00847
2012-07-13,Thu sau,Gia Lai,34,449,1157,5291,3926,3653,18590,39408,47312,75393,49211,69948,42534,01367,12235,30880,05713,83189
2012-07-13,Thu sau,Ninh Thuận,02,794,9514,6376,1903,0795,18974,29394,33343,52582,21412,38617,28238,83374,11071,74664,53869,54642
2012-07-15,Chu nhat,Kon Tum,69,331,7657,7434,5966,5380,12831,58892,47669,85641,37912,58727,12626,01688,66587,27546,98046,06456
2012-07-15,Chu nhat,Khánh Hòa,28,317,8487,0014,9865,1362,17177,54643,75044,29842,88395,27906,95170,33341,71168,91891,03779,47438
2012-07-16,Thu hai,Phú Yên,78,003,9247,6761,4370,6160,80346,67975,15055,82084,88174,19056,79936,33489,08189,34525,79617,71086
2012-07-16,Thu hai,Thừa T. Huế,13,399,5273,9166,4341,7673,75194,86607,58457,21665,01584,31429,78170,84461,40982,09124,11617,04432
2012-07-17,Thu ba,Đắk Lắk,06,982,2784,6520,1411,2327,77353,12434,88451,55496,27927,69556,42668,69852,75879,06631,30877,76854
2012-07-17,Thu ba,Quảng Nam,46,203,7146,5356,7528,5851,68217,08977,98507,71455,83979,92307,66838,22632,63548,90885,87106,09587
2012-07-18,Thu tu,Đà Nẵng,89,278,3448,6773,4909,1322,17576,38923,90012,79712,99672,47579,98027,35148,29353,77184,54474,645067
2012-07-18,Thu tu,Khánh Hòa,98,190,0242,9592,4538,4345,86265,59671,27990,53103,61825,80758,17164,94770,90049,13544,17920,277202
2012-07-19,Thu nam,Quảng Bình,96,157,3889,0943,3879,1693,84702,36025,78696,29024,75660,69075,84892,32134,19688,09130,12832,85306
2012-07-19,Thu nam,Bình Định,72,955,3153,5861,3933,0185,08853,11383,60784,95092,71913,10812,41003,35406,12129,15496,41616,29283
2012-07-19,Thu nam,Quảng Trị,74,899,4244,9039,9117,6023,56280,95575,51610,85047,40160,37622,00364,94382,99591,09293,38008,836623
2012-07-20,Thu sau,Gia Lai,26,778,2045,1307,6265,9415,25805,33365,46014,26475,65216,32838,76018,20264,02503,89145,28640,65345
2012-07-20,Thu sau,Ninh Thuận,00,675,1184,9203,8745,3090,03817,15025,68569,02351,82025,76411,85170,32266,15463,80283,80690,34834
2012-07-21,Thu bay,Đắk Nông,99,277,6004,1069,6379,3088,54210,57602,08733,53579,02575,52909,22742,45902,44477,04176,96604,08178
2012-07-21,Thu bay,Đà Nẵng,13,022,2600,1571,5977,7303,59774,99390,80548,14867,56526,27402,97753,08650,59116,81585,79187,79668
2012-07-21,Thu bay,Quảng Ngãi,86,269,5404,8896,8497,6899,90904,68119,35517,52715,08259,24766,47476,49272,88189,66875,14897,45291
2012-07-22,Chu nhat,Kon Tum,31,050,0592,3761,8393,6091,21507,96602,86739,83376,06957,81651,93556,20026,50484,77481,32112,89361
2012-07-22,Chu nhat,Khánh Hòa,00,849,8844,8355,5893,6204,74349,65339,07302,07746,18551,67998,41536,72318,24385,84344,20285,74802
2012-07-23,Thu hai,Thừa T. Huế,38,820,0995,3597,3521,9131,19576,31375,13909,18198,70028,17873,04356,42934,06905,22447,08365,99681
2012-07-23,Thu hai,Phú Yên,45,948,9424,1702,4580,3699,25763,58161,44308,98816,03815,93803,04632,46253,33375,68462,20315,46756
2012-07-24,Thu ba,Đắk Lắk,66,465,7108,9675,5503,1466,07899,61418,53651,44331,74061,05131,49810,72730,01975,92147,32017,57007
2012-07-24,Thu ba,Quảng Nam,67,935,5663,4852,1964,7269,83214,27512,17839,51420,27018,66585,25485,61437,15166,40491,59566,56900
2012-07-25,Thu tu,Đà Nẵng,09,719,2313,8575,3927,7434,06935,42980,55724,70246,85560,81490,88480,35630,17613,88109,04310,006359
2012-07-25,Thu tu,Khánh Hòa,23,322,2054,7535,8318,0397,24854,82866,62632,71986,60418,32638,12680,84372,02963,30889,95027,076017
2012-07-26,Thu nam,Quảng Bình,55,257,4690,4640,3099,0041,07444,47680,01720,14916,29571,14704,78416,96546,86699,01384,74797,32591
2012-07-26,Thu nam,Bình Định,54,811,1433,1321,5222,5590,99530,36640,55279,72449,58548,17040,91284,09723,22478,19400,31922,15283
2012-07-26,Thu nam,Quảng Trị,39,617,3921,8142,5690,5147,45197,21197,01523,29783,13669,73503,50390,85542,30092,08717,27534,236771
2012-07-27,Thu sau,Ninh Thuận,00,678,7272,9816,2773,5139,06448,91179,31893,98697,32165,86485,69524,59895,61464,20310,55079,95008
2012-07-27,Thu sau,Gia Lai,71,219,0067,7422,9593,1291,92779,08198,72783,94222,76924,11836,65884,95148,78790,51197,50726,18804
2012-07-28,Thu bay,Đà Nẵng,24,694,7769,0578,5517,6879,32046,94721,74711,64332,16228,54506,82404,17919,68775,10024,49225,31342
2012-07-28,Thu bay,Quảng Ngãi,14,012,2582,5254,5592,6255,26323,95535,71506,34519,67525,57497,49209,72655,48122,11738,34065,74018
2012-07-28,Thu bay,Đắk Nông,98,752,7869,6863,6245,9319,18063,65979,40433,65451,52492,39113,11333,17999,52054,32797,13066,48090
2012-07-29,Chu nhat,Kon Tum,72,499,2547,6456,3523,8756,01961,59834,99691,79522,08157,00492,02026,36505,79592,98788,65571,52807
2012-07-29,Chu nhat,Khánh Hòa,29,536,3633,6955,6270,9893,46874,84261,16051,64875,04612,39970,08084,77339,73077,22564,18412,43176
2012-07-30,Thu hai,Thừa T. Huế,70,093,5307,8884,4898,5600,91183,36111,60308,18545,60442,83673,16250,01023,05187,93773,95053,90537
2012-07-30,Thu hai,Phú Yên,34,260,8954,9343,3516,4724,47132,61306,07677,39794,95969,66998,48460,30897,27076,09982,59149,69560
2012-07-31,Thu ba,Đắk Lắk,97,099,2046,8292,5389,9420,90725,69880,41095,62399,65895,49719,44980,46973,70820,11987,08239,14659
2012-07-31,Thu ba,Quảng Nam,38,370,8092,5812,6306,9581,87937,53534,61917,10204,70492,73543,07149,74181,07551,60697,72281,62122
2012-08-01,Thu tu,Đà Nẵng,18,191,7355,9750,8435,4593,15548,16225,48776,52909,24497,36800,18575,24441,20109,39965,47177,610842
2012-08-01,Thu tu,Khánh Hòa,33,915,9319,6980,8979,5630,26188,34442,40166,57363,42362,10011,49869,65568,17293,40442,88920,389098
2012-08-02,Thu nam,Bình Định,62,321,2121,1001,9367,6393,82614,24936,29829,54364,69226,11141,99225,98594,15217,35198,86973,09300
